t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
9.503546,67,^,0.037911,0.216684,1.020741,1.020956,-0.010424,1.194980771000e-06,1.000000000000e-06,,,0.020970,0.974601,-0.002520,0.000000,0.000000,0.000000,0.000000
9.645390,68,^,0.059426,0.262565,1.025760,1.026092,-0.012963,1.211182523134e-06,1.000000000000e-06,,,0.020819,0.974221,-0.002539,0.000000,0.000000,0.000000,0.000000
9.787234,69,^,0.085496,0.306310,1.030804,1.031279,-0.015520,1.227566675210e-06,1.000000000000e-06,,,0.020741,0.973889,-0.002557,0.000000,0.000000,0.000000,0.000000
9.929078,70,^,0.115910,0.347467,1.035873,1.036516,-0.018096,1.244135345832e-06,1.000000000000e-06,,,0.020751,0.973639,-0.002576,0.000000,0.000000,0.000000,0.000000
10.070922,71,^,0.150410,0.385603,1.040967,1.041806,-0.020692,1.260894178149e-06,1.000000000000e-06,,,0.020855,0.973499,-0.002595,0.000000,0.000000,0.000000,0.000000
10.212766,72,^,0.188697,0.420314,1.046085,1.047147,-0.023306,1.277852380167e-06,1.000000000000e-06,,,0.021056,0.973490,-0.002614,0.000000,0.000000,0.000000,0.000000
10.354610,73,^,0.230430,0.451224,1.051229,1.052541,-0.025940,1.295022628566e-06,1.000000000000e-06,,,0.021352,0.973619,-0.002634,0.000000,0.000000,0.000000,0.000000
10.496454,74,^,0.275233,0.477990,1.056398,1.057989,-0.028593,1.312420837199e-06,1.000000000000e-06,,,0.021735,0.973883,-0.002653,0.000000,0.000000,0.000000,0.000000
10.638298,75,^,0.322693,0.500307,1.061593,1.063490,-0.031266,1.330065796809e-06,1.000000000000e-06,,,0.022193,0.974267,-0.002673,0.000000,0.000000,0.000000,0.000000
10.780142,76,^,0.372369,0.517912,1.066813,1.069045,-0.033958,1.347978697736e-06,1.000000000000e-06,,,0.022709,0.974747,-0.002693,0.000000,0.000000,0.000000,0.000000
10.921986,77,^,0.423793,0.530585,1.072059,1.074655,-0.036671,1.366182552231e-06,1.000000000000e-06,,,0.023265,0.975293,-0.002712,0.000000,0.000000,0.000000,0.000000
11.063830,78,^,0.476475,0.538151,1.077330,1.080320,-0.039403,1.384701537302e-06,1.000000000000e-06,,,0.023841,0.975873,-0.002732,0.000000,0.000000,0.000000,0.000000
11.205674,79,^,0.529908,0.540487,1.082628,1.086041,-0.042156,1.403560282573e-06,1.000000000000e-06,,,0.024414,0.976456,-0.002753,0.000000,0.000000,0.000000,0.000000
11.347518,80,^,0.583574,0.537517,1.087951,1.091819,-0.044929,1.422783130302e-06,1.000000000000e-06,,,0.024962,0.977013,-0.002773,0.000000,0.000000,0.000000,0.000000
11.489362,81,^,0.636944,0.529219,1.093301,1.097654,-0.047722,1.442393396335e-06,1.000000000000e-06,,,0.025467,0.977519,-0.002793,0.000000,0.000000,0.000000,0.000000
11.631206,82,^,0.689491,0.515622,1.098677,1.103546,-0.050536,1.462412661311e-06,1.000000000000e-06,,,0.025910,0.977955,-0.002814,0.000000,0.000000,0.000000,0.000000
11.773050,83,^,0.740687,0.496807,1.104080,1.109496,-0.053371,1.482860120824e-06,1.000000000000e-06,,,0.026277,0.978306,-0.002835,0.000000,0.000000,0.000000,0.000000
11.914894,84,^,0.790016,0.472909,1.109509,1.115505,-0.056227,1.503752021483e-06,1.000000000000e-06,,,0.026560,0.978558,-0.002856,0.000000,0.000000,0.000000,0.000000
12.056738,85,^,0.836971,0.444113,1.114964,1.121573,-0.059103,1.525101206958e-06,1.000000000000e-06,,,0.026753,0.978705,-0.002877,0.000000,0.000000,0.000000,0.000000
12.198582,86,^,0.881068,0.410655,1.120447,1.127701,-0.062002,1.546916794216e-06,1.000000000000e-06,,,0.026860,0.978739,-0.002898,0.000000,0.000000,0.000000,0.000000
12.340426,87,^,0.921842,0.372819,1.125956,1.133889,-0.064921,1.569203995417e-06,1.000000000000e-06,,,0.026888,0.978657,-0.002919,0.000000,0.000000,0.000000,0.000000
12.482270,88,^,0.958859,0.330934,1.131493,1.140138,-0.067862,1.591964095503e-06,1.000000000000e-06,,,0.026851,0.978457,-0.002941,0.000000,0.000000,0.000000,0.000000
