t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
176.808511,2493,^,0.601968,0.117970,0.311862,0.548629,0.643698,3.801357719393e-10,3.890247663017e-10,7.022,0.021351,0.001986,0.993128,-0.000124,0.034332,0.021351,0.000000,0.000000
176.879433,2494,^,0.596112,0.123032,0.312246,0.548749,0.643574,3.949439533419e-10,3.892533164066e-10,7.050,0.021343,0.001995,0.993129,-0.000124,0.053858,0.021343,0.000000,0.000000
176.950355,2495,^,0.590004,0.127804,0.312631,0.548869,0.643449,4.083307921945e-10,3.895134201816e-10,7.022,0.013572,0.002005,0.993137,-0.000124,0.045615,0.013572,0.000000,0.000000
177.021277,2496,^,0.583659,0.132272,0.313016,0.548989,0.643325,4.202684454433e-10,3.913860623472e-10,7.050,0.013470,0.002017,0.993152,-0.000125,0.020758,0.013470,0.000000,0.000000
177.092199,2497,^,0.577092,0.136425,0.313401,0.549110,0.643200,4.307822719537e-10,4.067752659150e-10,7.022,0.005714,0.002031,0.993173,-0.000125,0.024776,0.005714,0.000000,0.000000
177.163121,2498,^,0.570319,0.140253,0.313787,0.549231,0.643074,4.399460107216e-10,4.079030253208e-10,7.050,0.005454,0.002046,0.993201,-0.000125,0.032611,0.005454,0.000000,0.000000
177.234043,2499,^,0.563356,0.143744,0.314174,0.549353,0.642949,4.478750208506e-10,4.079030253208e-10,7.050,0.004469,0.002063,0.993235,-0.000126,0.032186,0.004469,0.000000,0.000000
177.304965,2500,^,0.556220,0.146889,0.314561,0.549474,0.642823,4.547178748956e-10,4.023294807277e-10,7.022,0.004738,0.002081,0.993275,-0.000126,0.038709,0.004738,0.000000,0.000000
177.375887,2501,^,0.548928,0.149680,0.314948,0.549596,0.642697,4.606466650660e-10,4.039540790750e-10,7.050,0.012552,0.002099,0.993320,-0.000126,0.035974,0.012552,0.000000,0.000000
177.446809,2502,^,0.541497,0.152109,0.315336,0.549718,0.642570,4.658464357133e-10,4.111744738271e-10,7.022,0.012580,0.002119,0.993369,-0.000127,0.019091,0.012580,0.000000,0.000000
177.517730,2503,^,0.533945,0.154169,0.315724,0.549841,0.642443,4.705041932317e-10,4.188829925389e-10,7.050,0.020580,0.002139,0.993422,-0.000127,0.033520,0.020580,0.000000,0.000000
177.588652,2504,^,0.526292,0.155854,0.316113,0.549964,0.642316,4.747979643306e-10,4.218183080182e-10,7.022,0.020470,0.002160,0.993478,-0.000127,0.060274,0.020470,0.000000,0.000000
177.659574,2505,^,0.518554,0.157160,0.316502,0.550087,0.642189,4.788863746369e-10,4.252205659820e-10,7.050,0.028473,0.002181,0.993536,-0.000128,0.053456,0.028473,0.000000,0.000000
177.730496,2506,^,0.510752,0.158081,0.316892,0.550210,0.642061,4.828992015469e-10,4.246511327833e-10,7.022,0.028211,0.002202,0.993595,-0.000128,0.040981,0.028211,0.000000,0.000000
177.801418,2507,^,0.502904,0.158615,0.317282,0.550334,0.641933,4.869293187028e-10,4.222890857554e-10,7.050,0.036154,0.002223,0.993656,-0.000128,0.049844,0.036154,0.000000,0.000000
177.872340,2508,^,0.495029,0.158759,0.317673,0.550458,0.641804,4.910263957012e-10,4.218174083410e-10,7.022,0.035709,0.002244,0.993716,-0.000128,0.081669,0.035709,0.000000,0.000000
177.943262,2509,^,0.487148,0.158512,0.318064,0.550582,0.641675,4.951926476279e-10,4.239412019539e-10,7.050,0.043545,0.002264,0.993775,-0.000129,0.071712,0.043545,0.000000,0.000000
178.014184,2510,^,0.479278,0.157874,0.318456,0.550707,0.641546,4.993808473505e-10,4.286203937444e-10,7.022,0.042885,0.002283,0.993832,-0.000129,0.061749,0.042885,0.000000,0.000000
178.085106,2511,^,0.471441,0.156845,0.318848,0.550832,0.641417,5.034947223206e-10,4.371595950341e-10,7.050,0.050572,0.002301,0.993888,-0.000129,0.070256,0.050572,0.000000,0.000000
178.156028,2512,^,0.463654,0.155427,0.319241,0.550957,0.641287,5.073917604826e-10,4.360090857641e-10,7.022,0.049663,0.002319,0.993941,-0.000130,0.101477,0.049663,0.000000,0.000000
178.226950,2513,^,0.455938,0.153623,0.319634,0.551083,0.641157,5.108883505652e-10,4.364669905385e-10,7.050,0.057163,0.002335,0.993990,-0.000130,0.088661,0.057163,0.000000,0.000000
178.297872,2514,^,0.448311,0.151435,0.320028,0.551209,0.641026,5.137670844870e-10,4.378955109941e-10,7.022,0.055974,0.002349,0.994036,-0.000130,0.080314,0.055974,0.000000,0.000000
178.368794,2515,^,0.440793,0.148869,0.320422,0.551335,0.640895,5.157859577564e-10,4.450791288909e-10,7.050,0.063253,0.002363,0.994078,-0.000131,0.088211,0.063253,0.000000,0.000000
178.439716,2516,^,0.433402,0.145930,0.320817,0.551462,0.640764,5.166891213000e-10,4.449206172576e-10,7.022,0.061752,0.002375,0.994116,-0.000131,0.118731,0.061752,0.000000,0.000000
178.510638,2517,^,0.426158,0.142624,0.321212,0.551588,0.640633,5.162187685282e-10,4.443844744322e-10,7.050,0.068777,0.002385,0.994148,-0.000131,0.103139,0.068777,0.000000,0.000000
178.581560,2518,^,0.419077,0.138958,0.321607,0.551716,0.640501,5.141276875522e-10,4.443844744322e-10,7.022,0.066937,0.002394,0.994176,-0.000132,0.095873,0.066937,0.000000,0.000000
178.652482,2519,^,0.412178,0.134940,0.322003,0.551843,0.640369,5.101919726351e-10,4.481284363699e-10,7.050,0.073679,0.002402,0.994198,-0.000132,0.102962,0.073679,0.000000,0.000000
178.723404,2520,^,0.405479,0.130580,0.322400,0.551971,0.640236,5.042233728466e-10,4.485972120713e-10,7.022,0.071475,0.002408,0.994214,-0.000132,0.132663,0.071475,0.000000,0.000000
178.794326,2521,^,0.398997,0.125888,0.322797,0.552099,0.640104,4.960807603640e-10,4.530465688810e-10,7.050,0.077908,0.002413,0.994225,-0.000133,0.114325,0.077908,0.000000,0.000000
178.865248,2522,^,0.392747,0.120874,0.323195,0.552227,0.639970,4.856802260060e-10,4.573003650794e-10,7.022,0.075318,0.002416,0.994231,-0.000133,0.107764,0.075318,0.000000,0.000000
178.936170,2523,^,0.386746,0.115549,0.323593,0.552356,0.639837,4.730033546593e-10,4.640660373746e-10,7.050,0.081418,0.002418,0.994230,-0.000134,0.113886,0.081418,0.000000,0.000000
179.007092,2524,^,0.381009,0.109926,0.323991,0.552485,0.639703,4.581032967255e-10,4.659031767411e-10,7.022,0.078422,0.002419,0.994224,-0.000134,0.142665,0.078422,0.000000,0.000000
179.078014,2525,^,0.375552,0.104019,0.324390,0.552614,0.639569,4.411083312995e-10,4.614478826703e-10,7.050,0.084171,0.002419,0.994211,-0.000134,0.121617,0.084171,0.000000,0.000000
179.148936,2526,^,0.370388,0.097841,0.324790,0.552744,0.639434,4.222227095497e-10,4.629663110223e-10,7.022,0.080755,0.002419,0.994193,-0.000135,0.115471,0.080755,0.000000,0.000000
179.219858,2527,^,0.365531,0.091406,0.325190,0.552874,0.639299,4.017246692174e-10,4.656157819621e-10,7.050,0.086137,0.002418,0.994170,-0.000135,0.120508,0.086137,0.000000,0.000000
179.290780,2528,^,0.360993,0.084730,0.325590,0.553004,0.639164,3.799616193671e-10,4.656157819621e-10,7.022,0.082288,0.002417,0.994141,-0.000135,0.148294,0.082288,0.000000,0.000000
179.361702,2529,^,0.356786,0.077829,0.325991,0.553135,0.639029,3.573426043264e-10,4.656157819621e-10,7.050,0.087291,0.002416,0.994107,-0.000136,0.124606,0.087291,0.000000,0.000000
179.432624,2530,^,0.352922,0.070719,0.326393,0.553266,0.638893,3.343282628589e-10,4.699273106403e-10,7.022,0.083003,0.002415,0.994067,-0.000136,0.118640,0.083003,0.000000,0.000000
179.503546,2531,^,0.349412,0.063418,0.326795,0.553397,0.638756,3.114185987817e-10,4.707758996238e-10,7.050,0.087619,0.002415,0.994024,-0.000136,0.122521,0.087619,0.000000,0.000000
179.574468,2532,^,0.346263,0.055942,0.327197,0.553529,0.638620,2.891389684682e-10,4.691204566106e-10,7.022,0.082887,0.002415,0.993976,-0.000137,0.149281,0.082887,0.000000,0.000000
